Entity ID,Entity Name,Plant ID,Plant Name,Google Map,Bing Map,Plant State,County,Balancing Authority Code,Sector,Generator ID,Unit Code,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Energy Source Code,Prime Mover Code,Operating Month,Operating Year,Planned Retirement Month,Planned Retirement Year,Status,Nameplate Energy Capacity (MWh),DC Net Capacity (MW),Planned Derate Year,Planned Derate Month,Planned Derate of Summer Capacity (MW),Planned Uprate Year,Planned Uprate Month,Planned Uprate of Summer Capacity (MW),Latitude,Longitude
58871,Citizens Enterprises Corporation,63690.0,Oak Street Solar,Map,Map,MA,Hampden,ISNE,IPP Non-CHP,PV1,,3.5,3.5,3.5,Solar Photovoltaic,SUN,PV,12.0,2019.0, , ,(OP) Operating, ,4.7, , , , , , ,42.148611,-72.49694
63409,"GWE Cranberry Solar RT, LLC",63697.0,Cranberry Solar,Map,Map,MA,Plymouth,ISNE,IPP Non-CHP,13440,,1.0,1,1,Solar Photovoltaic,SUN,PV,12.0,2016.0, , ,(OP) Operating, ,1.5, , , , , , ,41.871955,-70.90779
61227,Nautilus Solar Solutions,63718.0,ISM Solar Cranston CSG,Map,Map,RI,Providence,ISNE,IPP Non-CHP,CR,,3.1,3.1,3.1,Solar Photovoltaic,SUN,PV,12.0,2020.0, , ,(OP) Operating, ,3.4, , , , , , ,41.735147,-71.46304
64541,CES Agawam Tuckahoe Solar LLC,63763.0,CES Agawam Tuckahoe Solar Hybrid,Map,Map,MA,Hampden,ISNE,IPP Non-CHP,ATES,,2.6,2.6,2.6,Batteries,MWH,BA,12.0,2021.0, , ,(OP) Operating,5.2, , , , , , , ,42.059,-72.691
64541,CES Agawam Tuckahoe Solar LLC,63763.0,CES Agawam Tuckahoe Solar Hybrid,Map,Map,MA,Hampden,ISNE,IPP Non-CHP,ATPV,,3.6,3.6,3.6,Solar Photovoltaic,SUN,PV,12.0,2021.0, , ,(OP) Operating, ,5.7, , , , , , ,42.059,-72.691
63491,"Partridgeville Road Solar 1, LLC",63804.0,Partridgeville Hybrid CSG,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,PAR,,3.3,3.3,3.3,Solar Photovoltaic,SUN,PV,1.0,2020.0, , ,(OP) Operating, ,4.7, , , , , , ,42.571449,-72.25739
63491,"Partridgeville Road Solar 1, LLC",63804.0,Partridgeville Hybrid CSG,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,PBESS,,2.0,2,2,Batteries,MWH,BA,1.0,2020.0, , ,(OP) Operating,3.9, , , , , , , ,42.571449,-72.25739
63490,Williamsville Road LLC,63805.0,Williamsville Hybrid CSG,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,WBESS,,3.3,3.3,3.3,Batteries,MWH,BA,9.0,2021.0, , ,(OP) Operating,6.7, , , , , , , ,42.469505,-72.06978
63490,Williamsville Road LLC,63805.0,Williamsville Hybrid CSG,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,WIL,,5.0,5,5,Solar Photovoltaic,SUN,PV,9.0,2021.0, , ,(OP) Operating, ,7.5, , , , , , ,42.469505,-72.06978
61012,AES Distributed Energy,63887.0,East Brookfield Main Street Solar LLC CSG,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,EBMSS,,1.0,1,1,Solar Photovoltaic,SUN,PV,12.0,2020.0, , ,(OP) Operating, ,1.4, , , , , , ,42.2323,-72.0294
63548,"GD Hopkinton Main I, LLC",63893.0,"GD Hopkinton Main I, LLC",Map,Map,RI,Washington,ISNE,IPP Non-CHP,MAIN1,,2.6,2.6,2.6,Solar Photovoltaic,SUN,PV,11.0,2020.0, , ,(OP) Operating, ,3.1, , , , , , ,41.438293,-71.78109
63548,"GD Hopkinton Main I, LLC",63893.0,"GD Hopkinton Main I, LLC",Map,Map,RI,Washington,ISNE,IPP Non-CHP,MAIN2,,3.9,3.9,3.9,Solar Photovoltaic,SUN,PV,11.0,2020.0, , ,(OP) Operating, ,4.5, , , , , , ,41.438293,-71.78109
63548,"GD Hopkinton Main I, LLC",63893.0,"GD Hopkinton Main I, LLC",Map,Map,RI,Washington,ISNE,IPP Non-CHP,MAIN3,,4.1,4.1,4.1,Solar Photovoltaic,SUN,PV,11.0,2020.0, , ,(OP) Operating, ,4.8, , , , , , ,41.438293,-71.78109
63568,BD Solar 1 LLC,63894.0,Milo PV - BD Solar 1 LLC,Map,Map,ME,Piscataquis,ISNE,IPP Non-CHP,MILPV,,20.0,20,20,Solar Photovoltaic,SUN,PV,6.0,2021.0, , ,(OP) Operating, ,27.4, , , , , , ,45.267,-68.991
63567,BD Solar Augusta LLC,63895.0,Augusta PV - BD Solar Augusta LLC,Map,Map,ME,Kennebec,ISNE,IPP Non-CHP,AUGPV,,7.2,7.2,7.2,Solar Photovoltaic,SUN,PV,6.0,2021.0, , ,(OP) Operating, ,8.7, , , , , , ,44.328,-69.731
63566,BD Solar Fairfield LLC,63896.0,Fairfield PV - BD Solar Fairfield LLC,Map,Map,ME,Somerset,ISNE,IPP Non-CHP,FAIPV,,5.0,5,5,Solar Photovoltaic,SUN,PV,6.0,2021.0, , ,(OP) Operating, ,7.3, , , , , , ,44.634,-69.597
63565,BD Solar Oxford LLC,63897.0,Oxford PV - BD Solar Oxford LLC,Map,Map,ME,Oxford,ISNE,IPP Non-CHP,OXFPV,,9.2,9.2,9.2,Solar Photovoltaic,SUN,PV,6.0,2021.0, , ,(OP) Operating, ,12.9, , , , , , ,44.151,-70.476
63595,"Blandford Sun, LLC",63942.0,Sunpin Blandford,Map,Map,MA,Hampden,ISNE,IPP Non-CHP,SUNBI,,4.7,4.7,4.7,Solar Photovoltaic,SUN,PV,6.0,2020.0, , ,(OP) Operating, ,6.9, , , , , , ,42.17337,-73.0247
61012,AES Distributed Energy,63944.0,"Blackhorse Farm Solar, LLC CSG",Map,Map,RI,Bristol,ISNE,IPP Non-CHP,BHF,,3.8,3.8,3.8,Solar Photovoltaic,SUN,PV,12.0,2020.0, , ,(OP) Operating, ,4.6, , , , , , ,41.7186,-71.2342
63615,"Erving Poplar Mountain Solar 1, LLC",63950.0,Erving CSG,Map,Map,MA,Franklin,ISNE,IPP Non-CHP,ERVIN,,1.0,1,1,Solar Photovoltaic,SUN,PV,9.0,2020.0, , ,(OP) Operating, ,1.3, , , , , , ,42.603717,-72.47116
63614,"Easthampton Park Solar 1, LLC",63953.0,Easthampton CSG,Map,Map,MA,Hampshire,ISNE,IPP Non-CHP,EASTP,,2.5,2.5,2.5,Solar Photovoltaic,SUN,PV,9.0,2020.0, , ,(OP) Operating, ,3, , , , , , ,42.24781,-72.67984
60571,"AEP Onsite Partners, LLC",63997.0,Pine Hill,Map,Map,RI,Providence,ISNE,IPP Non-CHP,PHS01,,5.0,5,5,Solar Photovoltaic,SUN,PV,8.0,2020.0, , ,(OP) Operating, ,6.7, , , , , , ,41.821004,-71.5625
61012,AES Distributed Energy,64000.0,Amaterasu LLC,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,BESS,,3.2,3.2,3.2,Batteries,MWH,BA,6.0,2021.0, , ,(OP) Operating,6, , , , , , , ,42.519282,-71.6734
61012,AES Distributed Energy,64000.0,Amaterasu LLC,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,DRC,,4.6,4.6,4.6,Solar Photovoltaic,SUN,PV,6.0,2021.0, , ,(OP) Operating, ,6.7, , , , , , ,42.519282,-71.6734
63663,"28 Livermore Hill Road Solar, LLC",64014.0,28 Livermore Hill Road Solar,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,7405,,5.0,5,4,Solar Photovoltaic,SUN,PV,6.0,2020.0, , ,(OP) Operating, ,6.4, , , , , , ,42.55151,-71.95111
63682,"Montague Road Solar, LLC",64042.0,Montague Road Solar,Map,Map,MA,Hampshire,ISNE,IPP Non-CHP,3958,,3.6,3.6,2.9,Solar Photovoltaic,SUN,PV,12.0,2019.0, , ,(OP) Operating, ,4, , , , , , ,42.421721,-72.53686
63685,"Fitchburg Renewables, LLC",64045.0,Fitchburg Renewables,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,4648,,4.0,4,3.2,Solar Photovoltaic,SUN,PV,3.0,2020.0, , ,(OP) Operating, ,5.1, , , , , , ,42.604396,-71.79571
11806,Massachusetts Mun Wholes Electric Co,64060.0,SELCO Community Solar,Map,Map,MA,Worcester,ISNE,Electric Utility,SELCO,,3.0,3,3,Solar Photovoltaic,SUN,PV,6.0,2018.0, , ,(OP) Operating, ,3.9, , , , , , ,42.26564,-71.68807
63696,BD Solar Palmyra LLC,64062.0,Palmyra PV - BD Solar Palmyra LLC,Map,Map,ME,Somerset,ISNE,IPP Non-CHP,PALPV,,5.0,5,5,Solar Photovoltaic,SUN,PV,6.0,2022.0, , ,(OP) Operating, ,7, , , , , , ,44.84,-69.31
63698,BD Solar Hancock LLC,64068.0,BD Solar Hancock LLC,Map,Map,ME,Hancock,ISNE,IPP Non-CHP,HANPV,,7.0,7,7,Solar Photovoltaic,SUN,PV,6.0,2022.0, , ,(OP) Operating, ,10.1, , , , , , ,44.535671,-68.35473
63699,BD Solar 2 LLC,64069.0,Winslow PV - BD Solar 2 LLC,Map,Map,ME,Kennebec,ISNE,IPP Non-CHP,WINPV,,7.0,7,7,Solar Photovoltaic,SUN,PV,7.0,2022.0, , ,(OP) Operating, ,10.6, , , , , , ,44.56,-69.59
63700,BD Solar Hancock North LLC,64070.0,BD Solar Ellsworth LLC,Map,Map,ME,Hancock,ISNE,IPP Non-CHP,ELLPV,,7.0,7,7,Solar Photovoltaic,SUN,PV,6.0,2022.0, , ,(OP) Operating, ,10.1, , , , , , ,44.534547,-68.37879
63712,Pittsfiled Solar LLC,64078.0,Pittsfield Solar LLC,Map,Map,ME,Somerset,ISNE,IPP Non-CHP,PSLLC,,9.9,9.9,9.9,Solar Photovoltaic,SUN,PV,12.0,2017.0, , ,(OP) Operating, ,13.9, , , , , , ,44.814009,-69.44956
63693,Captona N.P. LLC,64085.0,North Providence,Map,Map,RI,Providence,ISNE,IPP Non-CHP,CPRI2,,2.0,2,2,Solar Photovoltaic,SUN,PV,10.0,2018.0, , ,(OP) Operating, ,2.7, , , , , , ,41.869826,-71.47649
63735,Captona Canton LLC,64107.0,Canton,Map,Map,MA,Norfolk,ISNE,IPP Non-CHP,CPMA1,,5.0,5,5,Solar Photovoltaic,SUN,PV,8.0,2012.0, , ,(OP) Operating, ,5.8, , , , , , ,42.145126,-71.13092
63737,Captona Lippitt Ave Cranston LLC,64108.0,Gold Meadow Farms,Map,Map,RI,Kent,ISNE,IPP Non-CHP,CPRI7,,16.2,16.2,16.2,Solar Photovoltaic,SUN,PV,5.0,2019.0, , ,(OP) Operating, ,21.3, , , , , , ,41.734903,-71.52818
63738,Captona Ravenbrook LLC,64109.0,Ravenbrook,Map,Map,MA,Plymouth,ISNE,IPP Non-CHP,CPMA2,,5.0,5,5,Solar Photovoltaic,SUN,PV,12.0,2013.0, , ,(OP) Operating, ,6, , , , , , ,41.919675,-70.81942
63739,Captona Hudson LLC,64110.0,Hudson,Map,Map,MA,Middlesex,ISNE,IPP Non-CHP,CPMA6,,5.0,5,5,Solar Photovoltaic,SUN,PV,5.0,2017.0, , ,(OP) Operating, ,5.8, , , , , , ,42.404047,-71.54136
63740,Captona A Street 2 Johnston LLC,64111.0,A Street 2,Map,Map,RI,Providence,ISNE,IPP Non-CHP,CPRI5,,1.6,1.6,1.6,Solar Photovoltaic,SUN,PV,12.0,2018.0, , ,(OP) Operating, ,2.2, , , , , , ,41.797544,-71.54593
63741,Captona Berkley LLC,64112.0,Berkley,Map,Map,MA,Bristol,ISNE,IPP Non-CHP,CPMA3,,3.0,3,3,Solar Photovoltaic,SUN,PV,4.0,2017.0, , ,(OP) Operating, ,3.6, , , , , , ,41.841454,-71.01833
63742,Captona Kilvert Street Warwick LLC,64113.0,Kilvert,Map,Map,RI,Kent,ISNE,IPP Non-CHP,CPRI1,,4.7,4.7,4.7,Solar Photovoltaic,SUN,PV,12.0,2018.0, , ,(OP) Operating, ,6.3, , , , , , ,41.727505,-71.44961
63743,Captona A Street 1 Johnston LLC,64114.0,A Street 1,Map,Map,RI,Providence,ISNE,IPP Non-CHP,CPRI4,,1.2,1.2,1.2,Solar Photovoltaic,SUN,PV,12.0,2018.0, , ,(OP) Operating, ,1.6, , , , , , ,41.797953,-71.54678
63744,Captona Carver LLC,64115.0,Carver,Map,Map,MA,Plymouth,ISNE,IPP Non-CHP,CPMA4,,1.5,1.5,1.5,Solar Photovoltaic,SUN,PV,5.0,2017.0, , ,(OP) Operating, ,1.8, , , , , , ,41.915338,-70.80165
63745,Captona Plainfield Pike Johnston LLC,64116.0,Plainfield Pike,Map,Map,RI,Providence,ISNE,IPP Non-CHP,CPRI6,,2.0,2,2,Solar Photovoltaic,SUN,PV,6.0,2019.0, , ,(OP) Operating, ,2.7, , , , , , ,41.793111,-71.55348
63736,Captona Chicopee LLC,64120.0,Chicopee,Map,Map,MA,Hampden,ISNE,IPP Non-CHP,CPMA5,,2.0,2,2,Solar Photovoltaic,SUN,PV,4.0,2017.0, , ,(OP) Operating, ,2.5, , , , , , ,42.181057,-72.51071
64059,Ware Palmer Road Solar LLC,64128.0,Ware Palmer Road Solar LLC CSG,Map,Map,MA,Hampshire,ISNE,IPP Non-CHP,WPRB,,2.0,2,2,Batteries,MWH,BA,6.0,2021.0, , ,(OP) Operating,4.5, , , , , , , ,42.247172,-72.27493
64059,Ware Palmer Road Solar LLC,64128.0,Ware Palmer Road Solar LLC CSG,Map,Map,MA,Hampshire,ISNE,IPP Non-CHP,WPRS,,3.0,3,3,Solar Photovoltaic,SUN,PV,6.0,2021.0, , ,(OP) Operating, ,4.3, , , , , , ,42.247172,-72.27493
64058,East Brookfield Adams Road Solar LLC,64129.0,East Brookfield Adams Road Solar LLC CSG,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,EBARB,,3.1,2.8,2.8,Batteries,MWH,BA,6.0,2021.0, , ,(OP) Operating,6.3, , , , , , , ,42.196032,-72.03084
64058,East Brookfield Adams Road Solar LLC,64129.0,East Brookfield Adams Road Solar LLC CSG,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,EBARS,,5.0,5,5,Solar Photovoltaic,SUN,PV,6.0,2021.0, , ,(OP) Operating, ,7, , , , , , ,42.196032,-72.03084
61944,MN8 Energy LLC,64137.0,Kenmare - Mansfield Branch Street,Map,Map,MA,Bristol,ISNE,IPP Non-CHP,GEN1,,1.5,1.5,1.5,Solar Photovoltaic,SUN,PV,6.0,2017.0, , ,(OP) Operating, ,2.1, , , , , , ,42.015873,-71.20313
61012,AES Distributed Energy,64140.0,"BWC Stony Brook, LLC Hybrid",Map,Map,MA,Middlesex,ISNE,IPP Non-CHP,BESS,,0.7,0.7,0.7,Batteries,MWH,BA,7.0,2021.0, , ,(OP) Operating,1.4, , , , , , , ,42.6375,-71.4036
61012,AES Distributed Energy,64140.0,"BWC Stony Brook, LLC Hybrid",Map,Map,MA,Middlesex,ISNE,IPP Non-CHP,BSBPV,,1.6,1.6,1.6,Solar Photovoltaic,SUN,PV,7.0,2021.0, , ,(OP) Operating, ,1.7, , , , , , ,42.6375,-71.4036
61012,AES Distributed Energy,64147.0,ZPD-PT Solar Project 2017-038 Hybrid LLC,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,DRAES,,3.5,3.5,3.5,Batteries,MWH,BA,4.0,2021.0, , ,(OP) Operating,6.7, , , , , , , ,42.516,-71.6734
61012,AES Distributed Energy,64147.0,ZPD-PT Solar Project 2017-038 Hybrid LLC,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,DRAPV,,5.0,5,5,Solar Photovoltaic,SUN,PV,4.0,2021.0, , ,(OP) Operating, ,7.3, , , , , , ,42.516,-71.6734
63781,"SR North Stonington, LLC",64160.0,SR North Stonington,Map,Map,CT,New London,ISNE,IPP Non-CHP,STONE,,12.0,12,12,Solar Photovoltaic,SUN,PV,3.0,2024.0, , ,(OP) Operating, , , , , , , , ,41.434277,-71.81404
63706,Newton Municipal Solar LLC - Rumford,64162.0,Newton Rumford Landfill,Map,Map,MA,Middlesex,ISNE,IPP Non-CHP,7759A,,1.7,1.7,1.7,Solar Photovoltaic,SUN,PV,7.0,2017.0, , ,(OP) Operating, ,2.2, , , , , , ,42.356341,-71.24459
61012,AES Distributed Energy,64170.0,"BWC Muddy Brook, LLC Hybrid",Map,Map,MA,Worcester,ISNE,IPP Non-CHP,MBES,,0.9,0.9,0.9,Batteries,MWH,BA,9.0,2021.0, , ,(OP) Operating,1.8, , , , , , , ,42.0966,-71.5054
61012,AES Distributed Energy,64170.0,"BWC Muddy Brook, LLC Hybrid",Map,Map,MA,Worcester,ISNE,IPP Non-CHP,MBPV,,1.0,1,1,Solar Photovoltaic,SUN,PV,9.0,2021.0, , ,(OP) Operating, ,1.7, , , , , , ,42.0966,-71.5054
61012,AES Distributed Energy,64182.0,"BWC Lake Lashaway, LLC Hybrid",Map,Map,MA,Worcester,ISNE,IPP Non-CHP,DRAES,,3.7,3.7,3.7,Batteries,MWH,BA,5.0,2021.0, , ,(OP) Operating,9, , , , , , , ,42.24,-72.0555
61012,AES Distributed Energy,64182.0,"BWC Lake Lashaway, LLC Hybrid",Map,Map,MA,Worcester,ISNE,IPP Non-CHP,DRAPV,,4.2,4.2,4.2,Solar Photovoltaic,SUN,PV,5.0,2021.0, , ,(OP) Operating, ,8.3, , , , , , ,42.24,-72.0555
61012,AES Distributed Energy,64184.0,ZPD-PT Solar Project 2017-044 LLC CSG,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,DRAPV,,1.0,1,1,Solar Photovoltaic,SUN,PV,10.0,2021.0, , ,(OP) Operating, ,1.6, , , , , , ,42.2782,-72.0071
61012,AES Distributed Energy,64185.0,ZPD-PT Solar Project 2017-023 LLC Hybrid CSG,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,DRAES,,1.9,1.9,1.9,Batteries,MWH,BA,1.0,2021.0, , ,(OP) Operating,3.5, , , , , , , ,42.07,-72.01
61012,AES Distributed Energy,64185.0,ZPD-PT Solar Project 2017-023 LLC Hybrid CSG,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,DRAPV,,2.8,2.8,2.8,Solar Photovoltaic,SUN,PV,1.0,2021.0, , ,(OP) Operating, ,4.3, , , , , , ,42.07,-72.01
61012,AES Distributed Energy,64187.0,ZPD-PT Solar Project 2017-021 LLC Hybrid CSG,Map,Map,MA,Hampden,ISNE,IPP Non-CHP,DRAES,,0.7,1,1,Batteries,MWH,BA,1.0,2021.0, , ,(OP) Operating,2.5, , , , , , , ,42.1,-72.47
61012,AES Distributed Energy,64187.0,ZPD-PT Solar Project 2017-021 LLC Hybrid CSG,Map,Map,MA,Hampden,ISNE,IPP Non-CHP,DRAPV,,1.0,1,1,Solar Photovoltaic,SUN,PV,1.0,2021.0, , ,(OP) Operating, ,1.7, , , , , , ,42.1,-72.47
61514,"Agilitas Energy, Inc.",64213.0,Auburn Solar Project,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,AUB,,4.9,4.9,4.9,Solar Photovoltaic,SUN,PV,5.0,2022.0, , ,(OP) Operating, ,7.2, , , , , , ,42.13,-71.87
61514,"Agilitas Energy, Inc.",64213.0,Auburn Solar Project,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,BEAUB,,3.8,3.8,3.8,Batteries,MWH,BA,5.0,2022.0, , ,(OP) Operating,9.4, , , , , , , ,42.13,-71.87
58135,Ecos Energy LLC,64217.0,Blair Solar,Map,Map,CT,Tolland,ISNE,IPP Non-CHP,BLAIR,,1.0,1,1,Solar Photovoltaic,SUN,PV,1.0,2021.0, , ,(OP) Operating, ,1.2, , , , , , ,42.02956,-72.50324
58135,Ecos Energy LLC,64218.0,Madison Solar,Map,Map,CT,Tolland,ISNE,IPP Non-CHP,MADIS,,1.0,1,1,Solar Photovoltaic,SUN,PV,1.0,2021.0, , ,(OP) Operating, ,1.2, , , , , , ,42.0305,-72.50395
58135,Ecos Energy LLC,64219.0,Few Solar,Map,Map,CT,Tolland,ISNE,IPP Non-CHP,FEW,,1.0,1,1,Solar Photovoltaic,SUN,PV,1.0,2021.0, , ,(OP) Operating, ,1.2, , , , , , ,42.03107,-72.50438
63841,"Hadley 3 Solar, LLC (North)",64231.0,Hadley 3 Solar (North),Map,Map,MA,Hampshire,ISNE,IPP Non-CHP,09170,,1.0,1,0.8,Batteries,MWH,BA,5.0,2024.0, , ,(OP) Operating,4.4, , , , , , , ,42.35885,-72.5426
63841,"Hadley 3 Solar, LLC (North)",64231.0,Hadley 3 Solar (North),Map,Map,MA,Hampshire,ISNE,IPP Non-CHP,3093,,3.9,3.9,3.1,Solar Photovoltaic,SUN,PV,12.0,2019.0, , ,(OP) Operating, ,4.6, , , , , , ,42.35885,-72.5426
63822,"Hadley 3 Solar, LLC (South)",64232.0,Hadley 3 Solar (South),Map,Map,MA,Hampshire,ISNE,IPP Non-CHP,6554,,2.0,2,1.6,Solar Photovoltaic,SUN,PV,12.0,2019.0, , ,(OP) Operating, ,2.6, , , , , , ,42.355782,-72.5426
60025,Greenbacker Renewable Energy Corporation,64268.0,Lawrence Brook,Map,Map,VT,Lamoille,ISNE,IPP Non-CHP,280,,2.2,2.2,2.2,Solar Photovoltaic,SUN,PV,12.0,2020.0, , ,(OP) Operating, ,2.8, , , , , , ,44.51701,-72.62542
62679,"Luminace Solar Rhode Island, LLC",64299.0,Roger Williams - Melville at Portsmouth,Map,Map,RI,Newport,ISNE,IPP Non-CHP,MEL,,3.0,3,3,Solar Photovoltaic,SUN,PV,3.0,2021.0, , ,(OP) Operating, ,3.9, , , , , , ,41.579508,-71.27308
63904,"WED Coventry Seven, LLC",64333.0,"WED Coventry Seven, LLC",Map,Map,RI,Kent,ISNE,IPP Non-CHP,WED7,,3.0,3,3,Solar Photovoltaic,SUN,PV,12.0,2020.0, , ,(OP) Operating, ,4, , , , , , ,41.697563,-71.72227
63905,"GD Glocester White Oak I, LLC",64334.0,"GD Glocester White Oak I, LLC",Map,Map,RI,Providence,ISNE,IPP Non-CHP,GDWH,,1.8,1.8,1.8,Solar Photovoltaic,SUN,PV,12.0,2020.0, , ,(OP) Operating, ,2.2, , , , , , ,41.861544,-71.59624
63955,"Farmington Solar, LLC",64337.0,Farmington Solar,Map,Map,ME,Franklin,ISNE,IPP Non-CHP,FNS,,77.0,77,77,Solar Photovoltaic,SUN,PV,10.0,2021.0, , ,(OP) Operating, ,81, , , , , , ,44.654659,-70.10084
58135,Ecos Energy LLC,64370.0,Plainfield Solar 1,Map,Map,CT,Windham,ISNE,IPP Non-CHP,PLFD1,,1.0,1,1,Solar Photovoltaic,SUN,PV,1.0,2020.0, , ,(OP) Operating, ,1.2, , , , , , ,41.68,-71.901
64585,"JDC 65R Owner, LLC",64378.0,Signature Breads Chelsea,Map,Map,MA,Suffolk,ISNE,Industrial Non-CHP,EG1,,1.5,1.5,1.5,Petroleum Liquids,DFO,IC,5.0,2019.0, , ,(OP) Operating, , , , , , , , ,42.393622,-71.04662
63994,"IXYS Integrated Circuits Division, LLC",64382.0,IXYS - Beverly,Map,Map,MA,Essex,ISNE,Industrial Non-CHP,EG1,,0.6,0.6,0.6,Petroleum Liquids,DFO,IC,1.0,1997.0, , ,(OP) Operating, , , , , , , , ,42.579489,-70.91078
63994,"IXYS Integrated Circuits Division, LLC",64382.0,IXYS - Beverly,Map,Map,MA,Essex,ISNE,Industrial Non-CHP,NG1,,0.7,0.7,0.7,Natural Gas Internal Combustion Engine,NG,IC,8.0,2019.0, , ,(OP) Operating, , , , , , , , ,42.579489,-70.91078
63994,"IXYS Integrated Circuits Division, LLC",64382.0,IXYS - Beverly,Map,Map,MA,Essex,ISNE,Industrial Non-CHP,NG2,,0.7,0.7,0.7,Natural Gas Internal Combustion Engine,NG,IC,8.0,2019.0, , ,(OP) Operating, , , , , , , , ,42.579489,-70.91078
63994,"IXYS Integrated Circuits Division, LLC",64382.0,IXYS - Beverly,Map,Map,MA,Essex,ISNE,Industrial Non-CHP,NG3,,0.7,0.7,0.7,Natural Gas Internal Combustion Engine,NG,IC,8.0,2019.0, , ,(OP) Operating, , , , , , , , ,42.579489,-70.91078
63999,"Quinebaug Solar, LLC",64387.0,Quinebaug Solar,Map,Map,CT,Windham,ISNE,IPP Non-CHP,QBS,,49.4,49.4,49.4,Solar Photovoltaic,SUN,PV,12.0,2021.0, , ,(OP) Operating, ,63.4, , , , , , ,41.749867,-71.93248
61012,AES Distributed Energy,64395.0,ZPD-PT Solar Project 2017-006 LLC Hybrid,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,DRAES,,2.5,4,4,Batteries,MWH,BA,7.0,2021.0, , ,(OP) Operating,5, , , , , , , ,42.23,-72.21
61012,AES Distributed Energy,64395.0,ZPD-PT Solar Project 2017-006 LLC Hybrid,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,DRAPV,,4.0,4,4,Solar Photovoltaic,SUN,PV,7.0,2021.0, , ,(OP) Operating, ,6, , , , , , ,42.23,-72.21
16191,Robbins Lumber Inc,64408.0,Georges River Energy,Map,Map,ME,Waldo,ISNE,IPP CHP,WEG,,10.0,8.5,8.5,Wood/Wood Waste Biomass,WDS,ST,12.0,2018.0, , ,(OP) Operating, , , , , , , , ,44.3331,-69.2019
64057,"BWC East Brook, LLC",64417.0,Wilbraham,Map,Map,MA,Hampden,ISNE,IPP Non-CHP,WILBR,,4.0,4,4,Solar Photovoltaic,SUN,PV,12.0,2020.0, , ,(OP) Operating, ,5, , , , , , ,42.10391,-72.38129
64067,"ISM Solar Dighton 3, LLC",64419.0,Elm Street,Map,Map,MA,Bristol,ISNE,IPP Non-CHP,ELM,,2.8,2.8,2.8,Solar Photovoltaic,SUN,PV,12.0,2020.0, , ,(OP) Operating, ,3.7, , , , , , ,41.791718,-71.14182
64069,"Breckenridge Street Solar 1, LLC",64432.0,Breckenridge Solar,Map,Map,MA,Hampden,ISNE,IPP Non-CHP,BBA,,2.2,2.2,2.2,Batteries,MWH,BA,11.0,2020.0, , ,(OP) Operating,4.7, , , , , , , ,42.17406,-72.3158
64069,"Breckenridge Street Solar 1, LLC",64432.0,Breckenridge Solar,Map,Map,MA,Hampden,ISNE,IPP Non-CHP,BKS,,5.0,5,5,Solar Photovoltaic,SUN,PV,11.0,2020.0, , ,(OP) Operating, ,5.4, , , , , , ,42.17406,-72.3158
64071,"Rounseville Solar 1, LLC",64434.0,Rounseville Solar,Map,Map,MA,Plymouth,ISNE,IPP Non-CHP,ROU,,2.7,2.7,2.7,Solar Photovoltaic,SUN,PV,2.0,2020.0, , ,(OP) Operating, ,3.3, , , , , , ,41.738381,-70.82853
64072,"MA CS Ware West, LLC",64435.0,Town of Ware - Canadian Tree(CSG),Map,Map,MA,Hampshire,ISNE,IPP Non-CHP,TOW,,1.4,1.4,1.4,Solar Photovoltaic,SUN,PV,12.0,2021.0, , ,(OP) Operating, ,1.8, , , , , , ,42.263482,-72.29553
64073,"Wilmarth Lane Solar 1, LLC",64436.0,Wilmarth Solar,Map,Map,MA,Norfolk,ISNE,IPP Non-CHP,WIL,,5.0,5,5,Solar Photovoltaic,SUN,PV,2.0,2020.0, , ,(OP) Operating, ,6.4, , , , , , ,42.025049,-71.35355
64073,"Wilmarth Lane Solar 1, LLC",64436.0,Wilmarth Solar,Map,Map,MA,Norfolk,ISNE,IPP Non-CHP,WILB,,2.3,2.3,2.3,Batteries,MWH,BA,2.0,2020.0, , ,(OP) Operating,4.6, , , , , , , ,42.025049,-71.35355
